
. Module name, SLE, CFG, ARI1, BUFFER, MACC, RAM1K18, RAM64X18, GLOBAL, IO
.	.	.	. COREAHBLITE_SLAVESTAGE_0s_0_0_1, 14, 61, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	. COREAHBLITE_SLAVEARBITER_Z3_2, 13, 25, 0, 0, 0, 0, 0, 0, 0
.	. CoreAHBLite_Z7, 60, 182, 0, 0, 0, 0, 0, 0, 0
.	.	. COREAHBLITE_MATRIX4X16_0_1_0_65536_0_0_0_0s, 60, 182, 0, 0, 0, 0, 0, 0, 0
.	.	.	. COREAHBLITE_MASTERSTAGE_0_1_0_65536_0s_0_1_0, 56, 107, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. COREAHBLITE_ADDRDEC_Z5, 0, 6, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. COREAHBLITE_DEFAULTSLAVESM_0s_0_1_0, 1, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	. COREAHBLITE_SLAVESTAGE_0s_0_0_3, 4, 75, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. COREAHBLITE_SLAVEARBITER_Z3_2_1, 3, 40, 0, 0, 0, 0, 0, 0, 0
.	. CoreAPB3_Z8, 0, 62, 0, 0, 0, 0, 0, 0, 0
.	.	. COREAPB3_MUXPTOB3, 0, 62, 0, 0, 0, 0, 0, 0, 0
.	. CoreGPIO_Z11, 8, 2, 0, 0, 0, 0, 0, 0, 0
.	. CoreGPIO_Z12, 7, 2, 0, 0, 0, 0, 0, 0, 0
.	. CoreTimer_32s_1s_24s_0s, 118, 89, 44, 0, 0, 0, 0, 0, 0
.	. CoreTimer_32s_1s_24s_0s_0, 118, 87, 44, 0, 0, 0, 0, 0, 0
.	. HPMS_0_sb, 625, 1025, 108, 0, 0, 0, 0, 8, 50
.	.	. CoreAHBLite_Z18, 111, 375, 0, 0, 0, 0, 0, 0, 0
.	.	.	. COREAHBLITE_MATRIX4X16_1_1_85_65536_65536_0_0_0s, 111, 375, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. COREAHBLITE_MASTERSTAGE_1_1_85_0s_0_1_0_2, 51, 148, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. COREAHBLITE_DEFAULTSLAVESM_0s_0_1_1, 1, 7, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. COREAHBLITE_MASTERSTAGE_1_1_85_0s_0_1_0_3, 51, 40, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. COREAHBLITE_DEFAULTSLAVESM_0s_0_1_4, 1, 6, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. COREAHBLITE_SLAVESTAGE_0s_0_0_5, 9, 187, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. COREAHBLITE_SLAVEARBITER_Z3_6, 7, 21, 0, 0, 0, 0, 0, 0, 0
.	.	. CoreConfigMaster_Z15, 380, 583, 94, 0, 0, 0, 0, 0, 0
.	.	. CoreConfigP_Z19, 75, 45, 0, 0, 0, 0, 0, 0, 0
.	.	. CoreResetP_Z20, 59, 21, 14, 0, 0, 0, 0, 4, 0
.	.	. HPMS_0_sb_CCC_0_FCCC, 0, 0, 0, 0, 0, 0, 0, 1, 1
.	.	. HPMS_0_sb_FABOSC_0_OSC, 0, 0, 0, 0, 0, 0, 0, 1, 0
.	.	. HPMS_0_sb_HPMS, 0, 1, 0, 0, 0, 0, 0, 2, 49
.	. MIRSLV2MIRMSTRBRIDGE_AHB_1s_0s_1_2, 1, 32, 0, 0, 0, 0, 0, 0, 0
.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_1610612736_2s_5s_34s_2s, 7903, 7104, 3677, 0, 2, 8, 3, 1, 0
.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_ASYNC_FIFO_1s_36s_0s_2s, 84, 14, 0, 0, 0, 0, 0, 0, 0
.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_ASYNC_FIFO_1s_41s_1s_2s, 98, 52, 0, 0, 0, 0, 0, 1, 0
.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_DEBUG_TRANSPORT_MODULE_JTAG_Z13, 96, 200, 4, 0, 0, 0, 0, 0, 0
.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_TOP_1610612736, 7625, 6838, 3673, 0, 2, 8, 3, 0, 0
.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_ROCKET_TILE_1610612736, 5225, 3964, 3506, 0, 2, 8, 3, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_D_CACHE, 3031, 738, 1915, 0, 0, 4, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_ARBITER, 0, 8, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_ARBITER_1, 0, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_ARBITER_2, 0, 102, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_D_CACHE_DATA_ARRAY, 0, 0, 0, 0, 0, 4, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_FINISH_QUEUE, 4, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_METADATA_ARRAY, 2703, 185, 1898, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_TLB_1, 0, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_FRONTEND_1610612736, 237, 533, 40, 0, 0, 4, 3, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_I_CACHE, 172, 329, 10, 0, 0, 4, 3, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_TLB_0, 0, 8, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_ROCKET, 1957, 2693, 1551, 0, 2, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_ALU, 0, 452, 33, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_BREAKPOINT_UNIT, 0, 12, 64, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CSR_FILE, 412, 618, 123, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_MUL_DIV, 119, 260, 121, 0, 2, 0, 0, 0, 0
.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_UNCORE, 2400, 2874, 167, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_DEBUG_MODULE, 362, 655, 12, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LEVEL_GATEWAY, 1, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LEVEL_GATEWAY_0, 1, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_NASTI_IO_TILE_LINK_IO_CONVERTER_1, 33, 107, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_ARBITER_1, 3, 58, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_REORDER_QUEUE_3, 20, 8, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_OUTER_MEMORY_SYSTEM, 1305, 1037, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_TILE_LINK_IO_UNWRAPPER, 10, 269, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_5, 5, 238, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_REORDER_QUEUE_0, 1, 7, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_REORDER_QUEUE_1, 4, 17, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_MMIO_TILE_LINK_MANAGER, 11, 26, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_NASTI_IO_TILE_LINK_IO_CONVERTER, 23, 153, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_ARBITER, 3, 81, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_REORDER_QUEUE_2, 10, 12, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_PORTED_TILE_LINK_CROSSBAR, 629, 545, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_BASIC_BUS, 7, 120, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER, 7, 118, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_BASIC_BUS_1, 7, 23, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_1, 7, 22, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_BASIC_BUS_3, 7, 190, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_3, 7, 189, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_BASIC_BUS_4, 2, 10, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_4, 2, 10, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_TILE_LINK_NETWORK_PORT, 0, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_UNCACHED_TILE_LINK_NETWORK_PORT, 12, 19, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_FINISH_UNIT, 12, 18, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_FINISH_QUEUE_1, 9, 9, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_TILE_LINK_ENQUEUER, 421, 96, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_0, 77, 3, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_2_0, 193, 11, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_3_0, 151, 82, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_TILE_LINK_ENQUEUER_1, 173, 85, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_1, 28, 6, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_3_1, 145, 79, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_10, 37, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_10_0, 34, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_12, 149, 9, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_13, 133, 12, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_14, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_8_0, 78, 7, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_9, 199, 7, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_PLIC, 136, 265, 12, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_8_1, 67, 27, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_PRCI, 178, 70, 128, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_8_2, 49, 7, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_10_0_0, 35, 4, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_10_1, 38, 3, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_12_0, 85, 11, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_13_0, 135, 27, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_14_0, 3, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_ROM_SLAVE, 69, 313, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_8_3, 10, 6, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_TILE_LINK_RECURSIVE_INTERCONNECT, 12, 371, 4, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_UNCACHED_TILE_LINK_IO_CROSSBAR, 5, 69, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_UNCACHED_TILE_LINK_IO_ROUTER, 5, 69, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_6, 5, 63, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_TILE_LINK_RECURSIVE_INTERCONNECT_1, 7, 302, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_UNCACHED_TILE_LINK_IO_CROSSBAR_1, 7, 302, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_UNCACHED_TILE_LINK_IO_ROUTER_1, 7, 302, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_7, 7, 289, 2, 0, 0, 0, 0, 0, 0
.	. PROC_SUBSYSTEM_CoreUARTapb_0_CoreUARTapb_Z14, 114, 144, 19, 0, 0, 0, 0, 0, 0
.	.	. PROC_SUBSYSTEM_CoreUARTapb_0_COREUART_0s_0s_0s_24s_0s_0s, 90, 115, 19, 0, 0, 0, 0, 0, 0
.	.	.	. PROC_SUBSYSTEM_CoreUARTapb_0_Clock_gen_0s_0s, 19, 10, 14, 0, 0, 0, 0, 0, 0
.	.	.	. PROC_SUBSYSTEM_CoreUARTapb_0_Rx_async_0s_0s_0s_1s_2s_3s, 41, 76, 0, 0, 0, 0, 0, 0, 0
.	.	.	. PROC_SUBSYSTEM_CoreUARTapb_0_Tx_async_0s_0s_0s_1s_2s_3s_4s_5s_6s, 21, 24, 5, 0, 0, 0, 0, 0, 0
