
. Module name, SLE, CFG, ARI1, BUFFER, MACC, RAM1K18, RAM64X18, GLOBAL, IO
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CSR_FILE, 412, 621, 123, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_MUL_DIV, 119, 261, 121, 0, 2, 0, 0, 0, 0
.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_UNCORE, 2400, 2866, 187, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_DEBUG_MODULE, 362, 650, 32, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LEVEL_GATEWAY, 1, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LEVEL_GATEWAY_0, 1, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_NASTI_IO_TILE_LINK_IO_CONVERTER_1, 33, 108, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_ARBITER_1, 3, 58, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_REORDER_QUEUE_3, 20, 8, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_OUTER_MEMORY_SYSTEM, 1305, 1048, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_TILE_LINK_IO_UNWRAPPER, 10, 265, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_5, 5, 228, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_REORDER_QUEUE_0, 1, 7, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_REORDER_QUEUE_1, 4, 19, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_MMIO_TILE_LINK_MANAGER, 11, 27, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_NASTI_IO_TILE_LINK_IO_CONVERTER, 23, 163, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_ARBITER, 3, 81, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_REORDER_QUEUE_2, 10, 12, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_PORTED_TILE_LINK_CROSSBAR, 629, 543, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_BASIC_BUS, 7, 119, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER, 7, 115, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_BASIC_BUS_1, 7, 24, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_1, 7, 23, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_BASIC_BUS_3, 7, 188, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_3, 7, 187, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_BASIC_BUS_4, 2, 10, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_4, 2, 10, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_TILE_LINK_NETWORK_PORT, 0, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_UNCACHED_TILE_LINK_NETWORK_PORT, 12, 19, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_FINISH_UNIT, 12, 18, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_FINISH_QUEUE_1, 9, 9, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_TILE_LINK_ENQUEUER, 421, 97, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_0, 77, 3, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_2_0, 193, 12, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_3_0, 151, 82, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_TILE_LINK_ENQUEUER_1, 173, 84, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_1, 28, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_3_1, 145, 79, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_10, 37, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_10_0, 34, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_12, 149, 14, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_13, 133, 13, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_14, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_8_0, 78, 7, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_9, 199, 7, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_PLIC, 136, 263, 12, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_8_1, 67, 27, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_PRCI, 178, 70, 128, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_8_2, 49, 7, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_10_0_0, 35, 4, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_10_1, 38, 3, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_12_0, 85, 11, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_13_0, 135, 26, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_14_0, 3, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_ROM_SLAVE, 69, 311, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_8_3, 10, 6, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_TILE_LINK_RECURSIVE_INTERCONNECT, 12, 361, 4, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_UNCACHED_TILE_LINK_IO_CROSSBAR, 5, 55, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_UNCACHED_TILE_LINK_IO_ROUTER, 5, 55, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_6, 5, 48, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_TILE_LINK_RECURSIVE_INTERCONNECT_1, 7, 298, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_UNCACHED_TILE_LINK_IO_CROSSBAR_1, 7, 298, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_CLIENT_UNCACHED_TILE_LINK_IO_ROUTER_1, 7, 298, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. PROC_SUBSYSTEM_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_7, 7, 285, 2, 0, 0, 0, 0, 0, 0
.	. PROC_SUBSYSTEM_CoreUARTapb_0_CoreUARTapb_Z16, 114, 142, 19, 0, 0, 0, 0, 0, 0
.	.	. PROC_SUBSYSTEM_CoreUARTapb_0_COREUART_0s_0s_0s_24s_0s_0s, 90, 117, 19, 0, 0, 0, 0, 0, 0
.	.	.	. PROC_SUBSYSTEM_CoreUARTapb_0_Clock_gen_0s_0s, 19, 10, 14, 0, 0, 0, 0, 0, 0
.	.	.	. PROC_SUBSYSTEM_CoreUARTapb_0_Rx_async_0s_0s_0s_1s_2s_3s, 41, 78, 0, 0, 0, 0, 0, 0, 0
.	.	.	. PROC_SUBSYSTEM_CoreUARTapb_0_Tx_async_0s_0s_0s_1s_2s_3s_4s_5s_6s, 21, 24, 5, 0, 0, 0, 0, 0, 0
